sta_id,sta_time,sta_ph_v,sta_ph_l,sta_do_v,sta_do_l,sta_an_v,sta_an_l,sta_toc_v,sta_toc_l,sta_pp_v,sta_pp_l
115,2015-01-01 08:00:00,8,¢Ò,13,¢Ò,7,¢Ù,9999,-,0,¢Ú
116,2015-01-01 08:00:00,7,¢Ò,13,¢Ò,1,¢Ò,9999,-,0,¢Ò
178,2015-01-01 08:00:00,8,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Û
179,2015-01-01 08:00:00,7,¢Ò,8,¢Ò,-1,-,9999,-,2,¡”¢ı
168,2015-01-01 08:00:00,7,¢Ò,13,¢Ò,4,¢Û,9999,-,0,¢Ò
180,2015-01-01 08:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
181,2015-01-01 08:00:00,8,¢Ò,10,¢Ò,2,¢Ú,9999,-,5,¡”¢ı
173,2015-01-01 08:00:00,8,¢Ò,10,¢Ò,7,¢Ù,9999,-,1,¢Ù
175,2015-01-01 08:00:00,7,¢Ò,8,¢Ò,-1,-,9999,-,0,¢Û
176,2015-01-01 08:00:00,7,¢Ò,10,¢Ò,1,¢Ò,9999,-,-1,-
182,2015-01-01 08:00:00,7,¢Ò,4,¢Ù,4,¢Û,9999,-,0,¢Ú
183,2015-01-01 08:00:00,6,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ò
184,2015-01-01 08:00:00,7,¢Ò,16,¢Ò,0,¢Ò,9999,-,0,¢Ú
187,2015-01-01 08:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
189,2015-01-01 08:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
190,2015-01-01 08:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
191,2015-01-01 08:00:00,6,¢Ò,7,¢Ú,2,¢Ú,9999,-,0,¢Ò
192,2015-01-01 08:00:00,-1,-,8,¢Ò,4,¢Û,9999,-,0,¢Ò
194,2015-01-01 08:00:00,7,¢Ò,6,¢Ú,1,¢Ò,9999,-,0,¢Ú
195,2015-01-01 08:00:00,7,¢Ò,7,¢Ú,3,¢Ú,9999,-,1,¢ı
80,2015-01-01 08:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
155,2015-01-01 08:00:00,8,¢Ò,6,¢Ú,5,¢Û,9,-,1,¢Ù
81,2015-01-01 08:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
75,2015-01-01 08:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
83,2015-01-01 08:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Û
97,2015-01-01 08:00:00,7,¢Ò,7,¢Ú,6,¢Ù,5,-,0,¢Û
111,2015-01-01 08:00:00,7,¢Ò,11,¢Ò,9,¢Ù,9999,-,0,¢Û
193,2015-01-01 08:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,0,¢Û
117,2015-01-01 08:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
186,2015-01-01 08:00:00,7,¢Ò,7,¢Ú,1,¢Ò,9999,-,-1,-
185,2015-01-01 08:00:00,7,¢Ò,6,¢Ú,9,¢Ù,9999,-,-1,-
159,2015-01-01 08:00:00,8,¢Ò,13,¢Ò,14,¢ı,13,-,1,¢ı
142,2015-01-01 08:00:00,7,¢Ò,6,¢Ú,2,¢Ú,9999,-,0,¢Ú
58,2015-01-01 08:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,-1,-
143,2015-01-01 08:00:00,6,¢Ò,5,¢Û,6,¢Ù,9999,-,0,¢Û
158,2015-01-01 08:00:00,8,¢Ò,13,¢Ò,1,¢Ò,1,-,0,¢Ò
146,2015-01-01 08:00:00,7,¢Ò,8,¢Ò,2,¢Ú,3,-,0,¢Ú
213,2015-01-01 08:00:00,7,¢Ò,6,¢Ú,7,¢Ù,7,-,0,¢Ú
67,2015-01-01 08:00:00,6,¢Ò,8,¢Ò,3,¢Ú,9999,-,0,¢Ú
157,2015-01-01 08:00:00,8,¢Ò,10,¢Ò,2,¢Ú,3,-,0,¢Ò
74,2015-01-01 08:00:00,8,¢Ò,7,¢Ú,1,¢Ò,9999,-,0,¢Ò
149,2015-01-01 08:00:00,7,¢Ò,12,¢Ò,3,¢Ú,3,-,0,¢Û
77,2015-01-01 08:00:00,7,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ò
65,2015-01-01 08:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
156,2015-01-01 08:00:00,7,¢Ò,7,¢Ò,4,¢Û,7,-,1,¢Ù
5,2015-01-01 08:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
141,2015-01-01 08:00:00,6,¢Ò,3,¢Ù,7,¢Ù,9999,-,1,¢ı
66,2015-01-01 08:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
78,2015-01-01 08:00:00,7,¢Ò,8,¢Ò,4,¢Û,6,-,0,¢Ò
73,2015-01-01 08:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
68,2015-01-01 08:00:00,7,¢Ò,9,¢Ò,5,¢Û,9999,-,0,¢Ú
70,2015-01-01 08:00:00,7,¢Ò,5,¢Û,5,¢Û,33,-,1,¢Ù
72,2015-01-01 08:00:00,8,¢Ò,10,¢Ò,1,¢Ò,2,-,0,¢Ò
85,2015-01-01 08:00:00,8,¢Ò,12,¢Ò,2,¢Ú,9999,-,0,¢Ú
137,2015-01-01 08:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ò
125,2015-01-01 08:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ò
121,2015-01-01 08:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
114,2015-01-01 08:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Û
107,2015-01-01 08:00:00,7,¢Ò,11,¢Ò,2,¢Ú,9999,-,0,¢Ú
103,2015-01-01 08:00:00,7,¢Ò,11,¢Ò,-1,-,9999,-,0,¢Ú
57,2015-01-01 08:00:00,7,¢Ò,7,¢Ò,5,¢Û,22,-,1,¢Ù
8,2015-01-01 08:00:00,7,¢Ò,12,¢Ò,3,¢Ú,9999,-,0,¢Ú
32,2015-01-01 08:00:00,7,¢Ò,8,¢Ò,5,¢Û,9999,-,0,¢Û
20,2015-01-01 08:00:00,7,¢Ò,11,¢Ò,3,¢Ú,2,-,0,¢Ò
202,2015-01-01 08:00:00,6,¢Ò,7,¢Ò,-1,-,9999,-,0,¢Ú
216,2015-01-01 08:00:00,8,¢Ò,9,¢Ò,0,¢Ò,1,-,0,¢Ò
214,2015-01-01 08:00:00,7,¢Ò,6,¢Ú,0,¢Ò,0,-,-1,-
212,2015-01-01 08:00:00,8,¢Ò,10,¢Ò,11,¢ı,12,-,0,¢Ú
219,2015-01-01 08:00:00,8,¢Ò,8,¢Ò,3,¢Ú,6,-,0,¢Ò
177,2015-01-01 08:00:00,8,¢Ò,6,¢Ú,1,¢Ò,9999,-,0,¢Ò
76,2015-01-01 08:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ò
166,2015-01-01 08:00:00,8,¢Ò,9,¢Ò,5,¢Û,6,-,0,¢Û
164,2015-01-01 08:00:00,8,¢Ò,12,¢Ò,4,¢Û,7,-,0,¢Ú
162,2015-01-01 08:00:00,7,¢Ò,9,¢Ò,0,¢Ò,5,-,0,¢Ú
211,2015-01-01 08:00:00,8,¢Ò,10,¢Ò,2,¢Ú,1,-,-1,-
210,2015-01-01 08:00:00,8,¢Ò,8,¢Ò,9,¢Ù,17,-,0,¢Ú
209,2015-01-01 08:00:00,8,¢Ò,9,¢Ò,13,¢ı,16,-,0,¢Ú
207,2015-01-01 08:00:00,7,¢Ò,3,¢Ù,5,¢Û,-1,-,0,¢Ú
206,2015-01-01 08:00:00,7,¢Ò,9,¢Ò,1,¢Ò,0,-,0,¢Û
201,2015-01-01 08:00:00,7,¢Ò,0,¡”¢ı,12,¢ı,9999,-,17,¡”¢ı
199,2015-01-01 08:00:00,8,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
198,2015-01-01 08:00:00,8,¢Ò,4,¢Ù,-1,-,9999,-,0,¢Û
197,2015-01-01 08:00:00,8,¢Ò,8,¢Ò,3,¢Ú,9999,-,0,¢Ò
196,2015-01-01 08:00:00,7,¢Ò,10,¢Ò,8,¢Ù,9999,-,0,¢Ú
154,2015-01-01 08:00:00,7,¢Ò,14,¢Ò,3,¢Ú,2,-,0,¢Ú
18,2015-01-01 08:00:00,8,¢Ò,10,¢Ò,1,¢Ò,9999,-,0,¢Ú
53,2015-01-01 08:00:00,8,¢Ò,10,¢Ò,1,¢Ò,9999,-,0,¢Ú
54,2015-01-01 08:00:00,8,¢Ò,11,¢Ò,3,¢Ú,4,-,0,¢Ú
55,2015-01-01 08:00:00,7,¢Ò,8,¢Ò,5,¢Û,9999,-,2,¡”¢ı
12,2015-01-01 08:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
56,2015-01-01 08:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ò
60,2015-01-01 08:00:00,7,¢Ò,9,¢Ò,4,¢Û,9999,-,1,¢Ù
64,2015-01-01 08:00:00,8,¢Ò,10,¢Ò,1,¢Ò,1,-,0,¢Ò
140,2015-01-01 08:00:00,7,¢Ò,6,¢Ú,1,¢Ò,2,-,0,¢Ò
59,2015-01-01 08:00:00,7,¢Ò,12,¢Ò,5,¢Û,6,-,1,¢Ù
61,2015-01-01 08:00:00,7,¢Ò,10,¢Ò,1,¢Ò,7,-,0,¢Û
147,2015-01-01 08:00:00,8,¢Ò,12,¢Ò,2,¢Ú,3,-,0,¢Ú
152,2015-01-01 08:00:00,8,¢Ò,5,¢Û,4,¢Û,5,-,0,¢Ò
161,2015-01-01 08:00:00,7,¢Ò,4,¢Ù,7,¢Ù,8,-,8,¡”¢ı
16,2015-01-01 08:00:00,8,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
63,2015-01-01 08:00:00,6,¢Ò,2,¢ı,4,¢Û,9999,-,3,¡”¢ı
84,2015-01-01 08:00:00,7,¢Ò,12,¢Ò,27,¡”¢ı,33,-,9,¡”¢ı
62,2015-01-01 08:00:00,7,¢Ò,9,¢Ò,7,¢Ù,9999,-,0,¢Ú
118,2015-01-01 08:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ò
119,2015-01-01 08:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
120,2015-01-01 08:00:00,8,¢Ò,14,¢Ò,-1,-,-1,-,-1,-
122,2015-01-01 08:00:00,8,¢Ò,12,¢Ò,6,¢Ù,5,-,0,¢Û
123,2015-01-01 08:00:00,6,¢Ò,7,¢Ò,2,¢Ú,2,-,0,¢Ú
58,2015-01-01 09:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,-1,-
161,2015-01-01 10:00:00,7,¢Ò,4,¢Ù,5,¢Û,5,-,7,¡”¢ı
159,2015-01-01 10:00:00,8,¢Ò,13,¢Ò,14,¢ı,14,-,2,¡”¢ı
77,2015-01-01 10:00:00,7,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ò
58,2015-01-01 10:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,-1,-
156,2015-01-01 10:00:00,7,¢Ò,7,¢Ú,4,¢Û,8,-,0,¢Û
58,2015-01-01 11:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,-1,-
112,2015-01-01 11:00:00,8,¢Ò,11,¢Ò,3,¢Ú,9999,-,2,¡”¢ı
180,2015-01-01 11:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
104,2015-01-01 12:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ò
191,2015-01-01 12:00:00,6,¢Ò,7,¢Ú,2,¢Ú,9999,-,0,¢Ò
123,2015-01-01 12:00:00,6,¢Ò,7,¢Ò,2,¢Ú,2,-,0,¢Ú
5,2015-01-01 12:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
152,2015-01-01 12:00:00,8,¢Ò,5,¢Û,4,¢Û,5,-,0,¢Ò
124,2015-01-01 12:00:00,8,¢Ò,9,¢Ò,7,¢Ù,9999,-,0,¢Û
193,2015-01-01 12:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,0,¢Û
156,2015-01-01 12:00:00,8,¢Ò,7,¢Ú,4,¢Û,8,-,0,¢Ú
80,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
73,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
19,2015-01-01 12:00:00,8,¢Ò,11,¢Ò,4,¢Û,9999,-,0,¢Ú
155,2015-01-01 12:00:00,8,¢Ò,6,¢Ú,5,¢Û,9,-,0,¢Û
32,2015-01-01 12:00:00,7,¢Ò,7,¢Ò,5,¢Û,9999,-,0,¢Ú
55,2015-01-01 12:00:00,7,¢Ò,8,¢Ò,4,¢Û,9999,-,2,¡”¢ı
56,2015-01-01 12:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
84,2015-01-01 12:00:00,7,¢Ò,11,¢Ò,34,¡”¢ı,40,-,9,¡”¢ı
110,2015-01-01 12:00:00,6,¢Ò,6,¢Ú,3,¢Ú,9999,-,0,¢Ú
120,2015-01-01 12:00:00,8,¢Ò,13,¢Ò,-1,-,-1,-,-1,-
159,2015-01-01 12:00:00,8,¢Ò,13,¢Ò,14,¢ı,13,-,1,¢ı
53,2015-01-01 12:00:00,8,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
138,2015-01-01 12:00:00,7,¢Ò,3,¢Ù,9999,-,10,-,6,¡”¢ı
140,2015-01-01 12:00:00,7,¢Ò,7,¢Ú,1,¢Ò,2,-,0,¢Ò
154,2015-01-01 12:00:00,7,¢Ò,14,¢Ò,3,¢Ú,3,-,0,¢Ú
12,2015-01-01 12:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
16,2015-01-01 12:00:00,8,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
18,2015-01-01 12:00:00,8,¢Ò,10,¢Ò,1,¢Ò,9999,-,0,¢Ú
54,2015-01-01 12:00:00,8,¢Ò,11,¢Ò,3,¢Ú,4,-,0,¢Ú
161,2015-01-01 12:00:00,7,¢Ò,6,¢Ú,5,¢Û,6,-,7,¡”¢ı
72,2015-01-01 12:00:00,8,¢Ò,10,¢Ò,1,¢Ò,2,-,0,¢Ò
97,2015-01-01 12:00:00,7,¢Ò,7,¢Ò,6,¢Ù,6,-,0,¢Û
59,2015-01-01 12:00:00,7,¢Ò,12,¢Ò,5,¢Û,6,-,1,¢Ù
60,2015-01-01 12:00:00,7,¢Ò,10,¢Ò,4,¢Û,9999,-,1,¢Ù
61,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9,-,0,¢Û
117,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
118,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ò
119,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Û
121,2015-01-01 12:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Û
103,2015-01-01 12:00:00,7,¢Ò,11,¢Ò,9,¢Ù,9999,-,-1,-
77,2015-01-01 12:00:00,7,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ò
105,2015-01-01 12:00:00,7,¢Ò,13,¢Ò,6,¢Ù,9999,-,0,¢Ú
106,2015-01-01 12:00:00,8,¢Ò,12,¢Ò,5,¢Û,9999,-,0,¢Û
107,2015-01-01 12:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ò
108,2015-01-01 12:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
109,2015-01-01 12:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
111,2015-01-01 12:00:00,7,¢Ò,11,¢Ò,9,¢Ù,9999,-,0,¢Û
113,2015-01-01 12:00:00,8,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
114,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ú
115,2015-01-01 12:00:00,8,¢Ò,13,¢Ò,7,¢Ù,9999,-,0,¢Ú
116,2015-01-01 12:00:00,7,¢Ò,13,¢Ò,1,¢Ò,9999,-,0,¢Ò
178,2015-01-01 12:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Û
179,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,-1,-,9999,-,2,¡”¢ı
181,2015-01-01 12:00:00,8,¢Ò,10,¢Ò,2,¢Ú,9999,-,5,¡”¢ı
182,2015-01-01 12:00:00,7,¢Ò,4,¢Ù,4,¢Û,9999,-,0,¢Ú
183,2015-01-01 12:00:00,6,¢Ò,9,¢Ò,3,¢Ú,9999,-,0,¢Ò
184,2015-01-01 12:00:00,7,¢Ò,13,¢Ò,0,¢Ò,9999,-,0,¢Ú
134,2015-01-01 12:00:00,7,¢Ò,8,¢Ò,6,¢Ù,9999,-,0,¢Ú
147,2015-01-01 12:00:00,8,¢Ò,13,¢Ò,2,¢Ú,3,-,0,¢Ò
185,2015-01-01 12:00:00,7,¢Ò,6,¢Ú,10,¢ı,9999,-,-1,-
135,2015-01-01 12:00:00,7,¢Ò,10,¢Ò,1,¢Ò,1,-,0,¢Ú
137,2015-01-01 12:00:00,7,¢Ò,10,¢Ò,1,¢Ò,9999,-,0,¢Ò
141,2015-01-01 12:00:00,6,¢Ò,3,¢Ù,6,¢Ù,9999,-,1,¢Ù
157,2015-01-01 12:00:00,8,¢Ò,11,¢Ò,4,¢Û,8,-,0,¢Ú
158,2015-01-01 12:00:00,8,¢Ò,14,¢Ò,1,¢Ò,1,-,0,¢Ò
162,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,0,¢Ò,4,-,0,¢Ú
164,2015-01-01 12:00:00,8,¢Ò,12,¢Ò,4,¢Û,7,-,0,¢Ú
168,2015-01-01 12:00:00,7,¢Ò,14,¢Ò,4,¢Û,9999,-,0,¢Ò
173,2015-01-01 12:00:00,8,¢Ò,10,¢Ò,6,¢Ù,9999,-,1,¢Ù
175,2015-01-01 12:00:00,7,¢Ò,8,¢Ò,-1,-,9999,-,0,¢Û
176,2015-01-01 12:00:00,7,¢Ò,10,¢Ò,1,¢Ò,9999,-,-1,-
186,2015-01-01 12:00:00,7,¢Ò,7,¢Ú,1,¢Ò,9999,-,-1,-
136,2015-01-01 12:00:00,6,¢Ò,2,¢ı,-1,-,9999,-,-1,-
57,2015-01-01 12:00:00,7,¢Ò,7,¢Ò,4,¢Û,22,-,1,¢Ù
142,2015-01-01 12:00:00,7,¢Ò,6,¢Ú,2,¢Ú,9999,-,0,¢Ú
70,2015-01-01 12:00:00,7,¢Ò,5,¢Û,5,¢Û,35,-,1,¢Ù
64,2015-01-01 12:00:00,8,¢Ò,11,¢Ò,1,¢Ò,0,-,0,¢Ò
177,2015-01-01 12:00:00,8,¢Ò,6,¢Ú,1,¢Ò,9999,-,0,¢Ò
187,2015-01-01 12:00:00,7,¢Ò,7,¢Ò,1,¢Ò,9999,-,0,¢Ú
189,2015-01-01 12:00:00,7,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
125,2015-01-01 12:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ò
127,2015-01-01 12:00:00,8,¢Ò,10,¢Ò,0,¢Ò,9999,-,0,¢Ò
129,2015-01-01 12:00:00,7,¢Ò,11,¢Ò,2,¢Ú,9999,-,1,¢Ù
131,2015-01-01 12:00:00,7,¢Ò,7,¢Ú,0,¢Ò,9999,-,0,¢Ú
133,2015-01-01 12:00:00,6,¢Ò,8,¢Ò,4,¢Û,9999,-,0,¢Ú
67,2015-01-01 12:00:00,6,¢Ò,8,¢Ò,3,¢Ú,9999,-,0,¢Ú
58,2015-01-01 12:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,-1,-
166,2015-01-01 12:00:00,8,¢Ò,9,¢Ò,6,¢Ù,7,-,0,¢Ú
219,2015-01-01 12:00:00,8,¢Ò,8,¢Ò,3,¢Ú,6,-,0,¢Ò
190,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
192,2015-01-01 12:00:00,-1,-,7,¢Ò,4,¢Û,9999,-,0,¢Ò
194,2015-01-01 12:00:00,7,¢Ò,6,¢Ú,2,¢Ú,9999,-,0,¢Ú
75,2015-01-01 12:00:00,8,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ò
195,2015-01-01 12:00:00,7,¢Ò,7,¢Ú,3,¢Ú,9999,-,1,¢ı
196,2015-01-01 12:00:00,7,¢Ò,11,¢Ò,9,¢Ù,9999,-,0,¢Ú
197,2015-01-01 12:00:00,8,¢Ò,8,¢Ò,3,¢Ú,9999,-,0,¢Ò
198,2015-01-01 12:00:00,8,¢Ò,3,¢Ù,0,¢Ò,9999,-,0,¢Û
199,2015-01-01 12:00:00,8,¢Ò,9,¢Ò,2,¢Ò,9999,-,0,¢Ú
201,2015-01-01 12:00:00,7,¢Ò,1,¡”¢ı,12,¢ı,9999,-,16,¡”¢ı
202,2015-01-01 12:00:00,6,¢Ò,8,¢Ò,-1,-,9999,-,0,¢Ú
206,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,1,¢Ò,0,-,0,¢Ú
207,2015-01-01 12:00:00,7,¢Ò,3,¢Ù,4,¢Û,-1,-,0,¢Ú
209,2015-01-01 12:00:00,8,¢Ò,9,¢Ò,14,¢ı,11,-,0,¢Ú
211,2015-01-01 12:00:00,8,¢Ò,10,¢Ò,2,¢Ú,1,-,-1,-
212,2015-01-01 12:00:00,8,¢Ò,10,¢Ò,11,¢ı,12,-,0,¢Ú
213,2015-01-01 12:00:00,7,¢Ò,5,¢Û,6,¢Ù,7,-,0,¢Ú
214,2015-01-01 12:00:00,7,¢Ò,6,¢Ú,1,¢Ò,0,-,-1,-
216,2015-01-01 12:00:00,8,¢Ò,9,¢Ò,0,¢Ò,0,-,0,¢Ò
210,2015-01-01 12:00:00,8,¢Ò,9,¢Ò,8,¢Ù,13,-,0,¢Ú
62,2015-01-01 12:00:00,6,¢Ò,7,¢Ò,7,¢Ù,9999,-,0,¢Û
65,2015-01-01 12:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Ú
126,2015-01-01 12:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
85,2015-01-01 12:00:00,8,¢Ò,12,¢Ò,2,¢Ú,9999,-,0,¢Ú
63,2015-01-01 12:00:00,6,¢Ò,2,¢ı,4,¢Û,9999,-,3,¡”¢ı
74,2015-01-01 12:00:00,8,¢Ò,7,¢Ú,1,¢Ò,9999,-,0,¢Ò
81,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
68,2015-01-01 12:00:00,7,¢Ò,10,¢Ò,6,¢Û,9999,-,0,¢Ú
122,2015-01-01 12:00:00,8,¢Ò,12,¢Ò,5,¢Û,5,-,0,¢Û
149,2015-01-01 12:00:00,7,¢Ò,13,¢Ò,3,¢Ú,3,-,0,¢Û
143,2015-01-01 12:00:00,6,¢Ò,5,¢Û,6,¢Ù,9999,-,0,¢Û
8,2015-01-01 12:00:00,7,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ú
83,2015-01-01 12:00:00,7,¢Ò,10,¢Ò,2,¢Ú,9999,-,0,¢Û
76,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
78,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,4,¢Û,6,-,0,¢Ò
66,2015-01-01 12:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
146,2015-01-01 12:00:00,7,¢Ò,8,¢Ò,2,¢Ú,4,-,0,¢Ú
58,2015-01-01 13:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,-1,-
159,2015-01-01 14:00:00,8,¢Ò,13,¢Ò,14,¢ı,13,-,1,¢ı
182,2015-01-01 14:00:00,7,¢Ò,3,¢Ù,4,¢Û,9999,-,0,¢Ú
77,2015-01-01 14:00:00,7,¢Ò,11,¢Ò,4,¢Û,9999,-,0,¢Ò
58,2015-01-01 14:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,-1,-
156,2015-01-01 14:00:00,8,¢Ò,9,¢Ò,4,¢Û,8,-,0,¢Û
58,2015-01-01 15:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,-1,-
202,2015-01-01 16:00:00,7,¢Ò,8,¢Ò,-1,-,9999,-,0,¢Ú
206,2015-01-01 16:00:00,7,¢Ò,9,¢Ò,1,¢Ò,0,-,-1,-
207,2015-01-01 16:00:00,7,¢Ò,3,¢Ù,4,¢Û,-1,-,0,¢Ú
53,2015-01-01 16:00:00,8,¢Ò,10,¢Ò,1,¢Ò,9999,-,0,¢Ú
209,2015-01-01 16:00:00,8,¢Ò,9,¢Ò,15,¡”¢ı,18,-,0,¢Ú
211,2015-01-01 16:00:00,8,¢Ò,10,¢Ò,2,¢Ú,1,-,-1,-
8,2015-01-01 16:00:00,7,¢Ò,12,¢Ò,4,¢Û,9999,-,0,¢Ú
54,2015-01-01 16:00:00,8,¢Ò,12,¢Ò,3,¢Ú,4,-,0,¢Û
55,2015-01-01 16:00:00,7,¢Ò,8,¢Ò,5,¢Û,9999,-,2,¡”¢ı
56,2015-01-01 16:00:00,7,¢Ò,8,¢Ò,-1,-,9999,-,0,¢Ò
154,2015-01-01 16:00:00,7,¢Ò,14,¢Ò,3,¢Ú,3,-,0,¢Ú
193,2015-01-01 16:00:00,7,¢Ò,12,¢Ò,2,¢Ú,9999,-,0,¢Û
59,2015-01-01 16:00:00,7,¢Ò,12,¢Ò,5,¢Û,6,-,1,¢Ù
12,2015-01-01 16:00:00,8,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
156,2015-01-01 16:00:00,8,¢Ò,11,¢Ò,4,¢Û,8,-,0,¢Ú
5,2015-01-01 16:00:00,7,¢Ò,8,¢Ò,1,¢Ò,9999,-,0,¢Ú
16,2015-01-01 16:00:00,8,¢Ò,10,¢Ò,3,¢Ú,9999,-,0,¢Ú
114,2015-01-01 16:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
117,2015-01-01 16:00:00,7,¢Ò,9,¢Ò,2,¢Ú,9999,-,0,¢Ú
76,2015-01-01 16:00:00,7,¢Ò,8,¢Ò,2,¢Ú,9999,-,0,¢Ú
60,2015-01-01 16:00:00,7,¢Ò,10,¢Ò,5,¢Û,9999,-,1,¢Ù
80,2015-01-01 16:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
61,2015-01-01 16:00:00,6,¢Ò,9,¢Ò,2,¢Ú,11,-,0,¢Û
73,2015-01-01 16:00:00,7,¢Ò,9,¢Ò,1,¢Ò,9999,-,0,¢Ú
